query_id,method,query_index,query_text,query_intent,top_k,latency_ms,top1_score,hit_at_k,precision_at_k,rr,ndcg_at_k
tfidf_q_15216,tfidf,15216,i try to get my invoices from {{Person Name}},get_invoice,5,4.0836,0.8922937963399894,1.0,1.0,1.0,1.0
tfidf_q_16712,tfidf,16712,how do I get a rebate?,get_refund,5,4.8748,0.6372595962086144,1.0,1.0,1.0,1.0
tfidf_q_2460,tfidf,2460,i have an issue editing my address,change_shipping_address,5,3.4264,0.7266284800377705,1.0,1.0,1.0,1.0
tfidf_q_8736,tfidf,8736,i have gog to speak to customer support,contact_customer_service,5,4.0618,0.6049106687307423,1.0,1.0,1.0,1.0
tfidf_q_9696,tfidf,9696,could ya help me to speak wqith somebody,contact_human_agent,5,4.5762,0.6395794762986333,1.0,0.2,0.25,0.43067655807339306
tfidf_q_4103,tfidf,4103,i want assistance taking a quick look at the invoice #00108,check_invoice,5,4.2828,0.817050664906878,1.0,1.0,1.0,1.0
tfidf_q_11979,tfidf,11979,do you deliver to {{Delivery Country}}?,delivery_options,5,5.1315,1.0000000000000004,1.0,1.0,1.0,1.0
tfidf_q_6448,tfidf,6448,I try to check how long reimbursements usually take,check_refund_policy,5,3.8832,0.9224009675336612,1.0,1.0,1.0,1.0
tfidf_q_9101,tfidf,9101,what do I have to do to chat with an operator?,contact_human_agent,5,5.9839,0.8695871980705842,1.0,1.0,1.0,1.0
tfidf_q_9064,tfidf,9064,can you help me contact somebody?,contact_human_agent,5,3.7247,0.7917903256975637,1.0,1.0,1.0,1.0
tfidf_q_8322,tfidf,8322,I want help seeing what hours I can reach customer service,contact_customer_service,5,4.662,0.8448055942406252,1.0,1.0,1.0,1.0
tfidf_q_2393,tfidf,2393,I try to edit the address,change_shipping_address,5,4.469,0.8219952350524828,1.0,1.0,1.0,1.0
tfidf_q_6341,tfidf,6341,I would like to see in which cases can I ask for refunds,check_refund_policy,5,5.4307,0.844076521042215,1.0,1.0,1.0,1.0
tfidf_q_11290,tfidf,11290,i have to delete the fucking freemium account i need help,delete_account,5,4.4084,0.5305918610739927,1.0,1.0,1.0,1.0
tfidf_q_7148,tfidf,7148,help filing a customer reclamation against ur company,complaint,5,3.5047,0.8417280975177488,1.0,1.0,1.0,1.0
tfidf_q_9298,tfidf,9298,i try to speak with someone,contact_human_agent,5,4.3652,1.0,1.0,1.0,1.0,1.0
tfidf_q_2332,tfidf,2332,how can i find information about correcting the address,change_shipping_address,5,4.0517,0.7956783829630372,1.0,1.0,1.0,1.0
tfidf_q_11540,tfidf,11540,I want assistance to delete a bloody gold account,delete_account,5,4.5185,0.6620490439832127,1.0,0.8,1.0,0.9047172294870751
tfidf_q_8041,tfidf,8041,how can i talk wiht customer service,contact_customer_service,5,3.672,0.6381870505780093,1.0,0.8,1.0,1.0
tfidf_q_13470,tfidf,13470,I call to see when my parcel is going to arrive,delivery_period,5,4.0597,0.8933532075340405,1.0,1.0,1.0,1.0
tfidf_q_8172,tfidf,8172,I need to talk with customer service,contact_customer_service,5,4.9306,0.900384295486294,1.0,1.0,1.0,1.0
tfidf_q_353,tfidf,353,I need help canceling purchase {{Order Number}},cancel_order,5,4.397,1.0,1.0,1.0,1.0,1.0
tfidf_q_16518,tfidf,16518,i want assistance to get rebates of my money,get_refund,5,5.059,1.0,1.0,1.0,1.0,1.0
tfidf_q_17733,tfidf,17733,where to cancel the newsletter subscription ?,newsletter_subscription,5,4.2605,0.8598597024516772,1.0,1.0,1.0,1.0
tfidf_q_9490,tfidf,9490,I want assistance to contact an operator,contact_human_agent,5,4.708,0.9472973543934715,1.0,1.0,1.0,1.0
tfidf_q_20138,tfidf,20138,wany help to reset the access key of my account,recover_password,5,5.5836,0.8507367083189876,1.0,1.0,1.0,1.0
tfidf_q_20341,tfidf,20341,where do I restore the password of my account?,recover_password,5,4.1974,0.9093973568366308,1.0,1.0,1.0,1.0
tfidf_q_14096,tfidf,14096,updating data on standard account,edit_account,5,3.691,0.6881389874494572,1.0,1.0,1.0,1.0
tfidf_q_15047,tfidf,15047,i need assistance to get my invoices  from {{Person Name}},get_invoice,5,4.2415,0.9239592034889426,1.0,1.0,1.0,1.0
tfidf_q_13638,tfidf,13638,I try to see when will my product arrive,delivery_period,5,4.7157,0.903834675068894,1.0,1.0,1.0,1.0
tfidf_q_22835,tfidf,22835,i call to submit feedback about ur services,review,5,5.6664,0.7963546807624239,1.0,1.0,1.0,1.0
tfidf_q_19919,tfidf,19919,I cannot reset my user profile PIN,recover_password,5,3.4523,0.8365826780244342,1.0,1.0,1.0,1.0
tfidf_q_26530,tfidf,26530,I try to see if there are any news on my reimbursement,track_refund,5,4.8387,0.8447164216528402,1.0,1.0,1.0,1.0
tfidf_q_24180,tfidf,24180,I need help changing to the platinum account,switch_account,5,4.4972,0.9622677600560433,1.0,1.0,1.0,1.0
tfidf_q_3210,tfidf,3210,I have to check the cancellation charge,check_cancellation_fee,5,4.6389,0.9006854298715463,1.0,1.0,1.0,1.0
tfidf_q_18900,tfidf,18900,i do not know what i need to do to buy several items,place_order,5,4.2955,0.8202274251502093,1.0,1.0,1.0,1.0
tfidf_q_9681,tfidf,9681,can you help me speaking with somebody?,contact_human_agent,5,3.8257,0.7620284358498914,1.0,0.8,1.0,0.9558295932317544
tfidf_q_25086,tfidf,25086,seeing order {{Order Number}} current status,track_order,5,3.2374,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_21158,tfidf,21158,I want to inform of an error with a damn signup,registration_problems,5,4.2273,0.6714210455534593,1.0,1.0,1.0,1.0
tfidf_q_16239,tfidf,16239,where can I demand a refund?,get_refund,5,3.8738,0.5545579711058465,1.0,1.0,1.0,1.0
tfidf_q_8514,tfidf,8514,I do not know what to do to speak with customer service,contact_customer_service,5,4.7897,0.797727819793944,1.0,0.8,1.0,1.0
tfidf_q_1350,tfidf,1350,i have to delete som items from purchase {{Order Number}},change_order,5,4.2948,0.6437523365981088,1.0,0.8,1.0,0.9558295932317544
tfidf_q_10102,tfidf,10102,I need information about opening premium accounts,create_account,5,3.1719,0.6863652210762565,1.0,1.0,1.0,1.0
tfidf_q_21883,tfidf,21883,where to notify of an error with signup?,registration_problems,5,4.0004,0.9040669483780804,1.0,1.0,1.0,1.0
tfidf_q_21922,tfidf,21922,i want assistance to leave feedback aboutur products,review,5,4.6132,0.5733471009829428,1.0,1.0,1.0,1.0
tfidf_q_5593,tfidf,5593,help to see ur accepted payment emthods,check_payment_methods,5,4.7917,0.6289695490781724,1.0,1.0,1.0,1.0
tfidf_q_21441,tfidf,21441,where to reoprt errors with signup?,registration_problems,5,5.1237,0.5255742509239866,1.0,0.8,0.5,0.7606395682357036
tfidf_q_3662,tfidf,3662,see early exit penalty,check_cancellation_fee,5,3.3109,0.7640246078253621,1.0,1.0,1.0,1.0
tfidf_q_1325,tfidf,1325,how do ii modify order {{Order Number}},change_order,5,4.3818,0.7561787427504941,1.0,1.0,1.0,1.0
tfidf_q_17385,tfidf,17385,I want to subscribe to the newsletter,newsletter_subscription,5,4.6232,0.8912682809770067,1.0,1.0,1.0,1.0
tfidf_q_6997,tfidf,6997,I don't know what to do to file a claim against your company,complaint,5,4.2681,0.6890728461590254,1.0,1.0,1.0,1.0
tfidf_q_16508,tfidf,16508,can you help me to ask for a reimbursement of my money?,get_refund,5,4.301,0.8257798949924859,1.0,1.0,1.0,1.0
tfidf_q_15925,tfidf,15925,when can I expect a refund,get_refund,5,3.6654,0.4978761819480234,0.0,0.0,0.0,0.0
tfidf_q_20088,tfidf,20088,csn ya help me reset the password of my account,recover_password,5,4.2414,0.5677469643842127,1.0,1.0,1.0,1.0
tfidf_q_2386,tfidf,2386,"I have entered a wrong goddamn address, how could I edit it?",change_shipping_address,5,3.5937,0.5272620507881621,1.0,1.0,1.0,1.0
tfidf_q_13714,tfidf,13714,where could I see when will my purchase arrive?,delivery_period,5,3.4937,0.8054348917423019,1.0,1.0,1.0,1.0
tfidf_q_26089,tfidf,26089,I am trying to check my compensation current status,track_refund,5,4.3746,0.7352074723986491,1.0,1.0,1.0,1.0
tfidf_q_12993,tfidf,12993,what do I need to do to see how soon can I expect my item?,delivery_period,5,4.5346,0.8126386053651602,1.0,1.0,1.0,1.0
tfidf_q_1696,tfidf,1696,i want help adding an item to purchase {{Order Number}},change_order,5,4.3798,1.0,1.0,1.0,1.0,1.0
tfidf_q_17760,tfidf,17760,receive company newsletter,newsletter_subscription,5,3.1969,0.6278492079829667,1.0,1.0,1.0,1.0
tfidf_q_1175,tfidf,1175,help me to change several products of purchase {{Order Number}},change_order,5,4.4051,0.7852980198933441,1.0,1.0,1.0,1.0
tfidf_q_10780,tfidf,10780,tell me more about opening gold accounts,create_account,5,4.2254,0.6465318493053878,1.0,0.8,1.0,1.0
tfidf_q_6217,tfidf,6217,inwhat situations can I ask to be reimbursed?,check_refund_policy,5,4.7457,0.7761092422522415,1.0,1.0,1.0,1.0
tfidf_q_17758,tfidf,17758,want help to receive ur company newsletter,newsletter_subscription,5,4.201,0.9205266745451224,1.0,1.0,1.0,1.0
tfidf_q_23686,tfidf,23686,assistance to enter my shipping address,set_up_shipping_address,5,4.4349,0.9029941291898872,1.0,1.0,1.0,1.0
tfidf_q_23479,tfidf,23479,I do not know how I can set up my shipping address,set_up_shipping_address,5,3.8012,0.8364803884234067,1.0,1.0,1.0,1.0
tfidf_q_16827,tfidf,16827,what do I have to do to demand reimbursements of my money?,get_refund,5,4.5676,0.9999999999999999,1.0,1.0,1.0,1.0
tfidf_q_3387,tfidf,3387,"I want to check the early exit fee, could you help me?",check_cancellation_fee,5,4.572,0.7735978578839665,1.0,1.0,1.0,1.0
tfidf_q_7509,tfidf,7509,I don't know what to do to file a consumer claim,complaint,5,4.453,0.7967441515658223,1.0,1.0,1.0,1.0
tfidf_q_12081,tfidf,12081,I am calling to see what delivery methods you offer,delivery_options,5,4.7377,0.7951089165114786,1.0,1.0,1.0,1.0
tfidf_q_18915,tfidf,18915,where to pucrhase some items,place_order,5,4.117,0.592864345456687,1.0,1.0,1.0,1.0
tfidf_q_17172,tfidf,17172,where to sign up to the newsleter,newsletter_subscription,5,4.2415,0.666956401227396,1.0,1.0,1.0,1.0
tfidf_q_12981,tfidf,12981,how can I see how son can I expect my package?,delivery_period,5,4.1049,0.6866020826995055,1.0,1.0,1.0,1.0
tfidf_q_6325,tfidf,6325,can i check under which circumstances can i request a refund,check_refund_policy,5,3.5634,0.8425824189110789,1.0,1.0,1.0,1.0
tfidf_q_19132,tfidf,19132,how to shop a product?,place_order,5,4.1992,0.8714553596656934,1.0,1.0,1.0,1.0
tfidf_q_19481,tfidf,19481,I need help shopping several of your item,place_order,5,3.8507,0.9422212126353406,1.0,1.0,1.0,1.0
tfidf_q_23090,tfidf,23090,need assistance submitting a shipping address,set_up_shipping_address,5,3.6454,0.589523771757857,1.0,0.8,1.0,1.0
tfidf_q_5975,tfidf,5975,show me in which situations can I ask to be reimbursed,check_refund_policy,5,4.859,0.8441993686576024,1.0,1.0,1.0,1.0
tfidf_q_25283,tfidf,25283,where do I check my last purchase estimated time of arrival?,track_order,5,4.3276,0.641467099718945,1.0,1.0,1.0,1.0
tfidf_q_17297,tfidf,17297,what do I have to do to receive your company newsletter?,newsletter_subscription,5,4.453,0.7519881549178342,1.0,1.0,1.0,1.0
tfidf_q_3153,tfidf,3153,where to see the early termination fees?,check_cancellation_fee,5,4.3794,0.8817641140270613,1.0,1.0,1.0,1.0
tfidf_q_18327,tfidf,18327,can ya help me to notify of an error with online payment,payment_issue,5,4.3225,0.8214032692164971,1.0,0.8,0.5,0.7606395682357036
tfidf_q_10493,tfidf,10493,create new premium account for daughter,create_account,5,3.5845,0.8045494404679584,1.0,1.0,1.0,1.0
tfidf_q_17369,tfidf,17369,i dont know how to sign up to the newsletter,newsletter_subscription,5,3.9727,0.8596833369984541,1.0,1.0,1.0,1.0
tfidf_q_23621,tfidf,23621,"I have to enter the shipping address, how do I do it?",set_up_shipping_address,5,5.127,0.7577100056264053,1.0,1.0,1.0,1.0
tfidf_q_4702,tfidf,4702,I need assistance giving a quick look at bill #37777,check_invoice,5,4.0445,0.9498262385583516,1.0,1.0,1.0,1.0
tfidf_q_8530,tfidf,8530,i dont know what to do to talk to customer support,contact_customer_service,5,4.6561,0.7837351369172475,1.0,1.0,1.0,1.0
tfidf_q_17296,tfidf,17296,cancel the subscription to your corporate newsletter,newsletter_subscription,5,4.1198,0.9366428538255926,1.0,1.0,1.0,1.0
tfidf_q_85,tfidf,85,what do I have to do to cancel order {{Order Number}}?,cancel_order,5,4.1225,1.0,1.0,1.0,1.0,1.0
tfidf_q_11805,tfidf,11805,"I do not use the damn gold account, I am trying to close it",delete_account,5,4.5883,0.4841236030448645,1.0,0.6,0.5,0.6797310500037655
tfidf_q_802,tfidf,802,need help to cancel purchase {{Order Number}},cancel_order,5,4.0843,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_25477,tfidf,25477,need help seeing the eta of the purchase {{Order Number}},track_order,5,4.6304,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_12220,tfidf,12220,deliverids to {{Delivery Country}},delivery_options,5,4.3611,1.0,1.0,1.0,1.0,1.0
tfidf_q_8628,tfidf,8628,help me to see at what time I can contact customer support,contact_customer_service,5,4.7895,0.9416299811253823,1.0,1.0,1.0,1.0
tfidf_q_19791,tfidf,19791,how do i purchase an item,place_order,5,3.9995,0.6935537175507396,1.0,1.0,1.0,1.0
tfidf_q_16874,tfidf,16874,i try to receive compensations of money,get_refund,5,4.2341,0.7492346212508418,1.0,1.0,1.0,1.0
tfidf_q_2107,tfidf,2107,tgell me more about a shipping address update,change_shipping_address,5,4.139,0.7501486960379519,1.0,0.8,1.0,0.9047172294870751
tfidf_q_9004,tfidf,9004,speak to an assistant,contact_human_agent,5,4.4013,0.8863573185680964,1.0,1.0,1.0,1.0
tfidf_q_5277,tfidf,5277,can I check your fucking accepted payment options?,check_payment_methods,5,3.5117,0.7668690184475376,1.0,1.0,1.0,1.0
tfidf_q_4932,tfidf,4932,help me check ur available payment options,check_payment_methods,5,3.5782,0.8333067984330954,1.0,1.0,1.0,1.0
tfidf_q_14505,tfidf,14505,correct information on gold account,edit_account,5,3.1968,0.7693548471416841,1.0,1.0,1.0,1.0
tfidf_q_10001,tfidf,10001,"I do not have a freemium account, I try to register",create_account,5,4.042,0.6427350078452893,1.0,0.8,1.0,1.0
tfidf_q_20957,tfidf,20957,help reporting fucking signup problems,registration_problems,5,3.8156,0.5534948954758604,1.0,0.8,1.0,1.0
tfidf_q_13994,tfidf,13994,modifying {{Account Type}} account,edit_account,5,3.1058,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_3471,tfidf,3471,i do not know how i can see the early exit penalties,check_cancellation_fee,5,3.9112,0.8795751499073137,1.0,1.0,1.0,1.0
tfidf_q_8164,tfidf,8164,I want to check at what time customer support available is,contact_customer_service,5,4.548,0.9505136450856914,1.0,1.0,1.0,1.0
tfidf_q_24800,tfidf,24800,want assistance switching to the {{Account Type}} account,switch_account,5,4.0703,0.9241962794266172,1.0,1.0,1.0,1.0
tfidf_q_1660,tfidf,1660,i do not know how to change a product of order {{Order Number}},change_order,5,4.7972,0.8238501486245621,1.0,1.0,1.0,1.0
tfidf_q_19451,tfidf,19451,how can I acquire a product?,place_order,5,3.8402,0.8597913778990227,1.0,1.0,1.0,1.0
tfidf_q_26791,tfidf,26791,assistance to see the restitution status,track_refund,5,4.3546,0.8554550021333535,1.0,1.0,1.0,1.0
tfidf_q_11648,tfidf,11648,what do I have to do to cancel my {{Account Category}} account?,delete_account,5,4.8073,0.7792505700803625,1.0,1.0,1.0,1.0
tfidf_q_21265,tfidf,21265,I want assistance to inform of a problem with registrations,registration_problems,5,4.5757,1.0,1.0,0.8,1.0,0.9828920819566879
tfidf_q_4212,tfidf,4212,wanna find my bills from {{Person Name}} how do i do it,check_invoice,5,4.239,0.6917676847318145,1.0,1.0,1.0,1.0
tfidf_q_16406,tfidf,16406,i try to obtain restitutions of money,get_refund,5,4.5722,0.9045000860957805,1.0,1.0,1.0,1.0
tfidf_q_14333,tfidf,14333,change info on standard account,edit_account,5,3.5194,0.6799050390895622,1.0,1.0,1.0,1.0
tfidf_q_18685,tfidf,18685,i want assistance to notify of errors with online payment,payment_issue,5,4.8075,0.8903519070374852,1.0,1.0,1.0,1.0
tfidf_q_16180,tfidf,16180,i want assistance to ask for a reimbursement of money,get_refund,5,4.1529,0.7917826618079772,1.0,1.0,1.0,1.0
tfidf_q_15670,tfidf,15670,can you help me downloading my bill #85632?,get_invoice,5,4.1083,0.5937166888202229,1.0,1.0,1.0,1.0
tfidf_q_18729,tfidf,18729,errors with online payments,payment_issue,5,3.1885,0.7703185666467899,1.0,1.0,1.0,1.0
tfidf_q_393,tfidf,393,I'm trying to cancel order {{Order Number}},cancel_order,5,4.0386,1.0,1.0,1.0,1.0,1.0
tfidf_q_447,tfidf,447,I can no longer afford order {{Order Number}},cancel_order,5,3.8155,1.0,1.0,1.0,1.0,1.0
tfidf_q_20869,tfidf,20869,where could I retrieve my profile access key?,recover_password,5,3.8386,0.7117490711766109,1.0,1.0,1.0,1.0
tfidf_q_8566,tfidf,8566,help checking what hours I can call customer assistance,contact_customer_service,5,3.9239,0.880268395801334,1.0,1.0,1.0,1.0
tfidf_q_7372,tfidf,7372,help making a customer reclamation against ur company,complaint,5,3.7913,0.9229954586459236,1.0,1.0,1.0,1.0
tfidf_q_2528,tfidf,2528,I want assistance to change the address,change_shipping_address,5,4.301,0.9320257799568518,1.0,1.0,1.0,1.0
tfidf_q_25594,tfidf,25594,I try to check purchase {{Order Number}} current status,track_order,5,5.001,0.8800267921303913,1.0,1.0,1.0,1.0
tfidf_q_24030,tfidf,24030,help me use the {{Account Category}} profile,switch_account,5,4.1489,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_14969,tfidf,14969,I don't know what I have to do to download my bill #12588,get_invoice,5,4.5868,0.9012657734402097,1.0,1.0,1.0,1.0
tfidf_q_6393,tfidf,6393,I try to see in what situations can I ask for reimbursements,check_refund_policy,5,4.6439,0.8875332451536352,1.0,1.0,1.0,1.0
tfidf_q_14749,tfidf,14749,updatikng data on platinum account,edit_account,5,3.8449,0.7427568287574325,1.0,1.0,1.0,1.0
tfidf_q_22706,tfidf,22706,where do I submit feedback for your products?,review,5,3.8714,0.7208510595935627,1.0,1.0,1.0,1.0
tfidf_q_24849,tfidf,24849,where do i switch to the gold account,switch_account,5,4.9384,0.6925462929315283,1.0,1.0,1.0,1.0
tfidf_q_2262,tfidf,2262,"I entered a wrong delivery address, can you correct it?",change_shipping_address,5,4.3445,0.6414247667476356,1.0,1.0,1.0,1.0
tfidf_q_12965,tfidf,12965,I call to check when my delivery is going to arrive,delivery_period,5,4.3966,0.8980250813786247,1.0,1.0,1.0,1.0
tfidf_q_11680,tfidf,11680,remove {{Account Category}} accoint,delete_account,5,3.4884,0.7373798792564953,1.0,1.0,1.0,1.0
tfidf_q_26689,tfidf,26689,can you show me the rebate current status?,track_refund,5,4.1578,0.6720957918542768,1.0,0.8,1.0,0.9558295932317544
tfidf_q_25356,tfidf,25356,need to check order {{Order Number}} current status how do i do it,track_order,5,5.0815,0.7331375126535332,1.0,1.0,1.0,1.0
tfidf_q_12641,tfidf,12641,i dont know what i have to do to see the shipment methods,delivery_options,5,4.8362,0.7585240065942,1.0,0.6,1.0,0.9674679834891693
tfidf_q_21412,tfidf,21412,what do I need to do to notify of an issue with a signup?,registration_problems,5,4.611,0.8434134514808612,1.0,1.0,1.0,1.0
tfidf_q_5550,tfidf,5550,i want help listing the available payment options,check_payment_methods,5,4.74,1.0,1.0,1.0,1.0,1.0
tfidf_q_709,tfidf,709,I can no longer pay for order {{Order Number}},cancel_order,5,4.089,1.0,1.0,1.0,1.0,1.0
tfidf_q_16344,tfidf,16344,refunding{{Currency Symbol}}{{Refund Amount}},get_refund,5,3.4932,1.0,1.0,1.0,1.0,1.0
tfidf_q_4971,tfidf,4971,"I want to see what damn payment methods are allowed, help me",check_payment_methods,5,4.719,0.712159903046258,1.0,1.0,1.0,1.0
tfidf_q_18285,tfidf,18285,could you help me reporting errors with online payment?,payment_issue,5,4.0407,0.7813357681100355,1.0,0.8,0.5,0.7606395682357036
tfidf_q_4740,tfidf,4740,I have got to look for my bill #00108,check_invoice,5,4.3651,0.7139014143412004,1.0,1.0,1.0,1.0
tfidf_q_2284,tfidf,2284,there are problems trying to edit my address,change_shipping_address,5,4.3313,0.7767047759019201,1.0,1.0,1.0,1.0
tfidf_q_26832,tfidf,26832,I expect an refund of {{Refund Amount}} dollars,track_refund,5,4.2709,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_21325,tfidf,21325,I want help to inform of problems with a sign-up,registration_problems,5,4.9265,0.9267855250197847,1.0,1.0,1.0,1.0
tfidf_q_10635,tfidf,10635,"I would like to create a pro account, how do I do it?",create_account,5,5.2294,0.9022586281834366,1.0,1.0,1.0,1.0
tfidf_q_13182,tfidf,13182,how can I see how long it takes for the article to arrive?,delivery_period,5,4.5922,0.89763902861128,1.0,1.0,1.0,1.0
tfidf_q_3957,tfidf,3957,check my bill{{Invoice Number}},check_invoice,5,3.8567,0.6832549788192728,1.0,0.8,1.0,0.9047172294870751
tfidf_q_19266,tfidf,19266,I have got to earn a few of your product,place_order,5,4.9638,0.8480969641939816,1.0,1.0,1.0,1.0
tfidf_q_12245,tfidf,12245,where do I see what shipping options I have?,delivery_options,5,3.821,0.7893696264144822,1.0,1.0,1.0,1.0
tfidf_q_9986,tfidf,9986,help me to open a {{Account Type}} account,create_account,5,4.0661,0.8694062018351671,1.0,1.0,1.0,1.0
tfidf_q_5045,tfidf,5045,how do I check what payment payment modalities are accepted?,check_payment_methods,5,4.6163,0.8975134694031734,1.0,1.0,1.0,1.0
tfidf_q_20857,tfidf,20857,I am trying to find information about a forgotten PIN code,recover_password,5,4.7475,0.7375315790852055,1.0,0.4,1.0,1.0
tfidf_q_6519,tfidf,6519,help me checking in what situations can I ask for a refund,check_refund_policy,5,4.1949,0.8705804446529187,1.0,1.0,1.0,1.0
tfidf_q_20275,tfidf,20275,where do I restore my pass?,recover_password,5,3.553,0.7267027897602668,1.0,1.0,1.0,1.0
tfidf_q_2118,tfidf,2118,have problems with a shipping address modification,change_shipping_address,5,3.6112,0.7878956594903455,1.0,1.0,1.0,1.0
tfidf_q_20430,tfidf,20430,I have to retrieve my user PIN,recover_password,5,4.1415,0.919096496009728,1.0,1.0,1.0,1.0
tfidf_q_22707,tfidf,22707,leave review for a service,review,5,3.4603,0.8230057458246719,1.0,1.0,1.0,1.0
tfidf_q_6024,tfidf,6024,are the charges of ur services reimbursable,check_refund_policy,5,3.9131,0.5682417027220298,1.0,1.0,1.0,1.0
tfidf_q_22493,tfidf,22493,can you help me write an opinion about a product?,review,5,4.2688,0.7339210455147354,1.0,1.0,1.0,1.0
tfidf_q_22204,tfidf,22204,ya have a method to send my feedback for ur products,review,5,4.4005,0.7170827758231089,1.0,1.0,1.0,1.0
tfidf_q_25511,tfidf,25511,status of order {{Order Number}},track_order,5,4.0167,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_25658,tfidf,25658,can uhelp me seethe ETA of order {{Order Number}},track_order,5,3.8121,0.6244734280553426,1.0,1.0,1.0,1.0
tfidf_q_24252,tfidf,24252,use pro account,switch_account,5,3.0217,0.7343402432237034,1.0,0.2,1.0,1.0
tfidf_q_564,tfidf,564,i want assistance canceling order {{Order Number}},cancel_order,5,3.9257,1.0,1.0,1.0,1.0,1.0
tfidf_q_23777,tfidf,23777,I try to submit a new delivery address,set_up_shipping_address,5,3.944,0.8408203092773681,1.0,1.0,1.0,1.0
tfidf_q_2859,tfidf,2859,I need assistance to modify my address,change_shipping_address,5,4.1104,0.7755169943783667,1.0,1.0,1.0,1.0
tfidf_q_11048,tfidf,11048,"I don't want my user account, help cancelling it",delete_account,5,3.8422,0.5157105599508948,1.0,1.0,1.0,1.0
tfidf_q_26492,tfidf,26492,I need to check my goddamn restitution status,track_refund,5,4.1926,0.5974527995740029,1.0,1.0,1.0,1.0
tfidf_q_22901,tfidf,22901,I try to submit the secondary delivery address,set_up_shipping_address,5,4.514,0.8862684135687895,1.0,1.0,1.0,1.0
tfidf_q_16470,tfidf,16470,assistance to get a rebate,get_refund,5,4.4017,0.8475364212962332,1.0,1.0,1.0,1.0
tfidf_q_4348,tfidf,4348,i have got to see the damn bills from {{Person Name}},check_invoice,5,4.4336,0.8842065782814649,1.0,0.8,1.0,1.0
tfidf_q_13623,tfidf,13623,"I have got to see when will my item arrive, how do I do it?",delivery_period,5,4.3148,0.915053914620116,1.0,1.0,1.0,1.0
tfidf_q_12950,tfidf,12950,assistance seeing how soon can I expect my article,delivery_period,5,4.3594,0.9681247812015309,1.0,1.0,1.0,1.0
tfidf_q_7840,tfidf,7840,where do I lodge a consumer claim against your business?,complaint,5,3.2824,0.7982230545754374,1.0,1.0,1.0,1.0
tfidf_q_3761,tfidf,3761,how can i see the withdrawal fees,check_cancellation_fee,5,4.3405,0.9522281127093327,1.0,1.0,1.0,1.0
tfidf_q_25012,tfidf,25012,want help to check the eta of purchase {{Order Number}},track_order,5,5.2694,0.9540711515889314,1.0,1.0,1.0,1.0
tfidf_q_26091,tfidf,26091,could I know if there are any news on my reimbursement?,track_refund,5,4.3336,0.8233236214163334,1.0,1.0,1.0,1.0
tfidf_q_25160,tfidf,25160,can I see order {{Order Number}} status?,track_order,5,4.066,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_16635,tfidf,16635,where to get a restitution of my money,get_refund,5,4.326,1.0,1.0,1.0,1.0,1.0
tfidf_q_20932,tfidf,20932,report erroprs with sign-up,registration_problems,5,3.9735,0.5560094215722285,1.0,1.0,1.0,1.0
tfidf_q_16887,tfidf,16887,where could I get a compensation of my money?,get_refund,5,4.5987,0.6746289250590787,1.0,1.0,1.0,1.0
tfidf_q_16069,tfidf,16069,can you help me to request a reimbursement of money?,get_refund,5,4.4693,0.6868260884604279,1.0,1.0,1.0,1.0
tfidf_q_15135,tfidf,15135,help geting my bills from {{Person Name}},get_invoice,5,4.1349,0.8893387646889062,0.0,0.0,0.0,0.0
tfidf_q_13172,tfidf,13172,I'm trying to see how long it takes for my product to arrive,delivery_period,5,4.8126,0.9364644566960973,1.0,1.0,1.0,1.0
tfidf_q_18651,tfidf,18651,"I cannot pay, help reporting goddamn problems with payments",payment_issue,5,3.8681,0.5499694381300227,1.0,1.0,1.0,1.0
tfidf_q_11580,tfidf,11580,what do I need to do to cancell a {{Account Category}} account?,delete_account,5,4.1478,0.8386801603936911,0.0,0.0,0.0,0.0
tfidf_q_24633,tfidf,24633,I don't know what to do to switch to the {{Account Type}} account,switch_account,5,4.1586,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_19445,tfidf,19445,I want assiostance to acquire an article,place_order,5,4.4058,0.7748603476651996,1.0,1.0,1.0,1.0
tfidf_q_11201,tfidf,11201,deleting pro account,delete_account,5,3.4499,0.763080949075334,1.0,0.4,1.0,0.8503449055347546
tfidf_q_1079,tfidf,1079,how to edt order {{Order Number}},change_order,5,10.2683,1.0000000000000002,1.0,0.6,1.0,0.8854598815714874
tfidf_q_3397,tfidf,3397,I do not know what to do to check the cancellation charges,check_cancellation_fee,5,8.858,0.8812127650458237,1.0,1.0,1.0,1.0
tfidf_q_4561,tfidf,4561,"I have got to look for bill #00108, how do I do it?",check_invoice,5,4.8805,0.7164187122791179,1.0,0.8,0.5,0.7606395682357036
tfidf_q_1401,tfidf,1401,changing order {{Order Number}},change_order,5,3.2602,1.0,1.0,1.0,1.0,1.0
